
  GPISRule3 => MS=1767.00, TWT=2250.00 , IdleAvg=664.70, WaitAvg=254.54, T=0.468s
  GPISRule4 => MS=1667.00, TWT=862.00  , IdleAvg=580.90, WaitAvg=276.12, T=0.469s
  GPISRule5 => MS=1749.00, TWT=1312.00 , IdleAvg=638.90, WaitAvg=284.33, T=0.470s
  GPISRule6 => MS=1615.00, TWT=598.00  , IdleAvg=540.30, WaitAvg=219.83, T=0.474s

=== INSTANCE: test_small_flex_events_4_util0.75_ec0.15_nm13_v0.json (Machines: 13, Total Jobs Defined: 25) ===
  SPT     => MS=1189.00, TWT=1526.00 , IdleAvg=435.69, WaitAvg=264.33, T=0.617s
  LPT     => MS=1537.00, TWT=4129.00 , IdleAvg=541.46, WaitAvg=498.54, T=0.604s
  FIFO    => MS=1415.00, TWT=1312.00 , IdleAvg=576.00, WaitAvg=297.58, T=0.615s
  LIFO    => MS=1298.00, TWT=3394.00 , IdleAvg=455.46, WaitAvg=367.88, T=0.612s
  SRPT    => MS=1303.00, TWT=889.00  , IdleAvg=463.15, WaitAvg=279.38, T=0.614s
  OPR     => MS=1463.00, TWT=805.00  , IdleAvg=621.62, WaitAvg=269.50, T=0.613s
  ECT     => MS=1463.00, TWT=492.00  , IdleAvg=655.92, WaitAvg=254.12, T=0.615s
  LLM     => MS=1415.00, TWT=1312.00 , IdleAvg=576.00, WaitAvg=297.58, T=0.614s
  Random  => MS=1222.00, TWT=1628.00 , IdleAvg=386.46, WaitAvg=334.83, T=0.614s
  EDD     => MS=1372.00, TWT=88.00   , IdleAvg=541.54, WaitAvg=293.17, T=0.612s
  MST     => MS=1509.00, TWT=64.00   , IdleAvg=654.31, WaitAvg=299.29, T=0.619s
  GPISRule1 => MS=1274.00, TWT=254.00  , IdleAvg=453.46, WaitAvg=287.54, T=0.617s
  GPISRule2 => MS=1269.00, TWT=234.00  , IdleAvg=417.77, WaitAvg=359.33, T=0.612s
  GPISRule3 => MS=1302.00, TWT=748.00  , IdleAvg=458.77, WaitAvg=287.33, T=0.614s
  GPISRule4 => MS=1472.00, TWT=78.00   , IdleAvg=611.00, WaitAvg=324.29, T=0.614s
  GPISRule5 => MS=1428.00, TWT=225.00  , IdleAvg=570.15, WaitAvg=300.29, T=0.614s
  GPISRule6 => MS=1395.00, TWT=158.00  , IdleAvg=567.31, WaitAvg=307.58, T=0.612s

=== INSTANCE: test_small_flex_events_5_util0.75_ec0.15_nm16_v0.json (Machines: 16, Total Jobs Defined: 25) ===
  SPT     => MS=1120.00, TWT=925.00  , IdleAvg=490.50, WaitAvg=232.08, T=0.772s
  LPT     => MS=1196.00, TWT=1319.00 , IdleAvg=430.62, WaitAvg=284.54, T=0.767s
  FIFO    => MS=1262.00, TWT=1204.00 , IdleAvg=558.06, WaitAvg=254.12, T=0.767s
  LIFO    => MS=1172.00, TWT=1093.00 , IdleAvg=486.81, WaitAvg=258.29, T=0.766s
  SRPT    => MS=1245.00, TWT=666.00  , IdleAvg=564.44, WaitAvg=208.71, T=0.772s
  OPR     => MS=1284.00, TWT=961.00  , IdleAvg=578.56, WaitAvg=229.25, T=0.772s
  ECT     => MS=1140.00, TWT=864.00  , IdleAvg=464.44, WaitAvg=210.21, T=0.768s
  LLM     => MS=1262.00, TWT=1204.00 , IdleAvg=558.06, WaitAvg=254.12, T=0.767s
  Random  => MS=1026.00, TWT=1866.00 , IdleAvg=332.44, WaitAvg=243.08, T=0.767s
  EDD     => MS=1125.00, TWT=493.00  , IdleAvg=423.81, WaitAvg=244.29, T=0.771s
  MST     => MS=1245.00, TWT=566.00  , IdleAvg=526.69, WaitAvg=244.17, T=0.796s
  GPISRule1 => MS=1245.00, TWT=608.00  , IdleAvg=555.81, WaitAvg=245.96, T=0.780s
  GPISRule2 => MS=1172.00, TWT=1020.00 , IdleAvg=455.56, WaitAvg=270.62, T=0.778s
  GPISRule3 => MS=1291.00, TWT=1542.00 , IdleAvg=577.56, WaitAvg=223.88, T=0.773s
  GPISRule4 => MS=1196.00, TWT=317.00  , IdleAvg=500.56, WaitAvg=241.29, T=0.792s
  GPISRule5 => MS=1245.00, TWT=199.00  , IdleAvg=549.38, WaitAvg=243.50, T=0.779s
  GPISRule6 => MS=1245.00, TWT=1253.00 , IdleAvg=543.38, WaitAvg=238.58, T=0.829s

=== INSTANCE: test_small_flex_events_6_util0.95_ec0.08_nm10_v0.json (Machines: 10, Total Jobs Defined: 25) ===
  SPT     => MS=1366.00, TWT=1655.00 , IdleAvg=389.80, WaitAvg=257.29, T=0.469s
  LPT     => MS=1831.00, TWT=8922.00 , IdleAvg=567.30, WaitAvg=476.96, T=0.459s
  FIFO    => MS=1653.00, TWT=3544.00 , IdleAvg=548.90, WaitAvg=315.96, T=0.468s
  LIFO    => MS=1466.00, TWT=3687.00 , IdleAvg=403.20, WaitAvg=381.04, T=0.470s
  SRPT    => MS=1776.00, TWT=4405.00 , IdleAvg=684.40, WaitAvg=331.12, T=0.471s
  OPR     => MS=1763.00, TWT=3164.00 , IdleAvg=676.60, WaitAvg=325.46, T=0.470s
  ECT     => MS=1776.00, TWT=4889.00 , IdleAvg=668.10, WaitAvg=337.25, T=0.470s
  LLM     => MS=1653.00, TWT=3544.00 , IdleAvg=548.90, WaitAvg=315.96, T=0.464s
  Random  => MS=1653.00, TWT=4179.00 , IdleAvg=593.90, WaitAvg=352.71, T=0.467s
  EDD     => MS=1640.00, TWT=1142.00 , IdleAvg=571.10, WaitAvg=302.17, T=0.470s
  MST     => MS=1631.00, TWT=856.00  , IdleAvg=558.70, WaitAvg=306.08, T=0.470s
  GPISRule1 => MS=1776.00, TWT=517.00  , IdleAvg=691.00, WaitAvg=303.42, T=0.468s
  GPISRule2 => MS=1598.00, TWT=337.00  , IdleAvg=584.20, WaitAvg=337.67, T=0.474s
  GPISRule3 => MS=1653.00, TWT=6410.00 , IdleAvg=582.00, WaitAvg=340.38, T=0.476s
  GPISRule4 => MS=1631.00, TWT=856.00  , IdleAvg=558.70, WaitAvg=306.08, T=0.470s
  GPISRule5 => MS=1776.00, TWT=482.00  , IdleAvg=696.60, WaitAvg=296.92, T=0.467s
  GPISRule6 => MS=1653.00, TWT=3338.00 , IdleAvg=573.90, WaitAvg=292.83, T=0.467s

